date time,attacker id,att name,att power,att team,defender id,def name,def power,team,points,attacker pets,defender pets,comment,A flag/totem,D flag/totem,A flag desc/Totem skills,D flag desc/Totem skills,replay
25/02 13:49,61882204,Лапочка,1088700,Тен(193) Ияр(234) Сол(296) Аше(198) Вул(169),51333759,MagSerg,1094101,Анг(191) Мор(233) Вер(200) Эде(206) Тен(264),,,,,О6-130 С6-130,Д6-130 Т6-130,ПВ4 ПР5 ЛП4 ТК4,ГС2 ЭЭ3 ЛП3 ЭЭ3,https://www.hero-wars.com?replay_id=1772016549392880902
25/02 10:42,51333759,MagSerg,1003502,Эде(207) Ара(206) Вер(200) Аше(199) Анг(191),62070658,Дед Максим,896247,Анг(184) Ара(187) Эде(191) Гип(157) Сил(176),,,,,Д6-130 О6-119,Д3-109,ГС2 ЭЭ3 ЛП3 ПР3,ТП2 ЗС2  ,https://www.hero-wars.com?replay_id=1772005336164442315
25/02 09:20,672847,Godjuco,975880,Сил(190) Эде(209) Ара(171) Ава(191) Анг(215),61882204,Лапочка,985315,Бру(114) Сол(296) Эде(149) Ияр(234) Тен(193),,,,,Д6-130,С6-130 Т2-126,ПВ2 ЭЭ1  ,ЛП4 ТК4 ШГ1 ПД1,https://www.hero-wars.com?replay_id=1772000447695608530
25/02 09:20,672847,Godjuco,1003830,Тен(252) Гип(170) Нов(168) Мор(217) Сиг(197),61882233,2 718,931421,Мол(199) Аше(195) Сол(201) Ара(192) Ияр(145),,,,,В6-130 Т6-130,О6-124 С1-80,ЛП1 ТК1 ТП3 ЭЭ2,ГН4 ПД2 ЛП1 ЭЭ3,https://www.hero-wars.com?replay_id=1772000405804951581
25/02 09:10,47183483,Крошки фейри,1025258,Игн(184) Ияр(180) Ара(205) Сол(251) Мол(206),61882219,Ваван,1156790,Бру(260) Мор(240) Кер(180) Ара(173) Тен(304),,,,,О6-130 С6-130,Т6-130,ПВ3 ПР2 ЛП2 ЗС2,ГС1 ТК3  ,https://www.hero-wars.com?replay_id=1771999854006448295
25/02 08:53,51330609,Ростов,1069594,Игн(217) Эде(203) Ара(217) Вул(217) Мол(217),62044999,Пунь Пунь,1128937,Сиг(205) Нов(213) Сол(249) Гип(213) Тен(249),,,,,О6-130,В6-120,ТП1 ЗС5  ,ШГ2 ПР4  ,https://www.hero-wars.com?replay_id=1771998809082720409
25/02 08:50,21556171,Sharkshadow,990497,Гип(214) Маи(216) Тид(132) Нов(214) Сиг(216),61882225,Бесенок Ната,1097154,Бру(197) Мор(157) Сол(271) Ияр(198) Тен(274),,,,,В6-130,С5-130 Т2-130,ЛП1 ПД4  ,ЛП5 ЗС3 ГН1 ЗС1,https://www.hero-wars.com?replay_id=1771998649621600971
25/02 03:04,21556095,Mercenary,1218458,Тен(310) Гип(225) Тид(208) Мор(234) Сиг(242),61882204,Лапочка,1026282,Мол(223) Вул(168) Аше(198) Ара(220) Игн(217),,,,,В6-130 Т6-130,О6-130,ТП5 ПР5 ПВ3 ЭЭ3,ПВ4 ПР5  ,https://www.hero-wars.com?replay_id=1771977841464661961
25/02 02:58,21556095,Mercenary,1210272,Ияр(235) Эде(222) Сол(312) Вер(205) Анг(236),61882177,Rom,1005090,Сиг(215) Нов(201) Тид(197) Маи(180) Гип(213),,,,,Д6-130 С6-130,В6-130,ЛП4 ПД4 ТП4 ЗС3,ГС4 ПД3  ,https://www.hero-wars.com?replay_id=1771977512504490250
25/02 02:24,51324756,Lordofsol,1078426,Гип(222) Эде(223) Вер(206) Тид(205) Анг(223),62072200,Пух,1105542,Сиг(192) Нов(224) Маи(218) Гип(172) Тен(300),,,,,Д6-130 В6-130,В6-130,ГС4 ЭЭ5 ШГ4 ПД4,ШГ5 ПД4  ,https://www.hero-wars.com?replay_id=1771975468678039953
25/02 02:21,51324756,Lordofsol,1415815,Тен(312) Сол(315) Мор(251) Риг(270) Бру(267),62070560,iCool,1036605,Бру(199) Нов(189) Тид(199) Гип(176) Тен(273),,,,,Т6-130 С6-130,В6-130 Т6-130,ГН4 ТК3 ЛП4 ПР5,ШГ2 ПД2 ПВ2 ЗС2,https://www.hero-wars.com?replay_id=1771975297519161563
24/02 22:02,21556144,Vadim70,1251046,Тен(314) Гип(223) Тид(206) Бру(269) Сиг(240),61882267,ZOV,1406514,Бру(266) Риг(267) Мор(249) Сол(312) Тен(311),,,,,В6-130 Т6-130,Т6-130 С6-130,ШГ4 ПД5 ГН4 ТК4,ГН3 ТК4 ЛП3 ЗС5,https://www.hero-wars.com?replay_id=1771959748184578139
24/02 20:53,47183443,Doc1747,1084512,Тен(286) Гип(207) Тид(201) Нов(195) Сиг(195),61882137,G_G,1010342,Мол(201) Амо(218) Аше(199) Ара(199) Ияр(194),,,,,В6-130,О6-130 С6-130,ШГ3 ПД2  ,ПВ2 ПР4 ЛП4 ТК5,https://www.hero-wars.com?replay_id=1771955627562191748
24/02 20:52,21556112,aleksei063,984312,Гип(207) Маи(214) Тид(139) Нов(210) Сиг(214),61882140,ПасТырЪ,921605,Мол(194) Амо(123) Аше(191) Ара(196) Ияр(218),,,,,В6-125,О6-130 С6-130,ЛП1 ТК4  ,ПВ3 ПР3 ЛП2 ЗС3,https://www.hero-wars.com?replay_id=1771955551612510406
24/02 20:51,47185860,DDD,1151571,Сил(205) Тен(254) Эде(211) Сол(274) Анг(208),61991077,3ve,995320,Сиг(212) Нов(196) Тид(197) Маи(195) Гип(196),,,,,Д5-130,В6-130,ГС3 ТК2  ,ШГ2 ПД5  ,https://www.hero-wars.com?replay_id=1771955466948686275
24/02 20:01,62072200,Пух,1012666,Гип(172) Маи(218) Тид(207) Нов(224) Сиг(192),21556171,Sharkshadow,1046099,Мол(202) Вул(191) Ара(204) Тен(258) Игн(192),,,,,В6-130,О6-130,ШГ5 ПД4  ,ГС3 ПР4  ,https://www.hero-wars.com?replay_id=1771952514293295372
24/02 20:00,62072200,Пух,1017300,Игн(152) Ияр(130) Ара(219) Сол(302) Мол(215),51354471,Pandora,991048,Анг(212) Ава(192) Вер(184) Эде(217) Сил(186),,,,,О6-130 С6-130,Д6-130,ПВ3 ЗС3 ГС1 ТК2,ГС3 ЭЭ4  ,https://www.hero-wars.com?replay_id=1771952407590659962
