date time,attacker id,att name,att power,att team,defender id,def name,def power,team,points,attacker pets,defender pets,comment,A flag/totem,D flag/totem,A flag desc/Totem skills,D flag desc/Totem skills,replay
19/03 13:40,32009700,Vudot,1262713,Сил(242) Эде(225) Сол(317) Вер(208) Риг(271),62082395,Винни,1387217,Бру(265) Риг(260) Мор(248) Сол(305) Тен(310),,,,,Д6-130 С6-130,Т6-130 С6-110,ГС5 ЭЭ5 ШГ5 ПР4,ЛП3 ПР3 ПВ3 ЗС3,https://www.hero-wars.com?replay_id=1773916827755954900
19/03 13:39,61882246,Nergal,1393053,Тен(305) Ияр(251) Сол(312) Риг(267) Бру(257),1534411,kameta,1141503,Мол(242) Вул(242) Аше(208) Ара(225) Игн(225),,,,,С6-130 Т6-130,О6-130,ЛП4 ЗС3 ГН1 ЭЭ4,ШГ5 ПР5  ,https://www.hero-wars.com?replay_id=1773916773591903322
19/03 13:24,57358860,KALACURI,1140173,Ияр(233) Эде(225) Сол(310) Вер(184) Анг(189),62084805,Souffle,1088758,Сиг(230) Нов(220) Тид(204) Маи(214) Гип(221),,,,,Д6-130 С6-130,В6-130,ГС5 ЭЭ5 ЛП3 ЭЭ3,ШГ3 ПД5  ,https://www.hero-wars.com?replay_id=1773915868346195164
19/03 13:18,57358860,KALACURI,1082011,Гип(220) Маи(220) Тид(203) Нов(220) Сиг(220),61882154,Виларт,1134268,Мол(208) Мор(211) Аше(196) Ара(210) Тен(309),,,,,В6-130,О6-130 Т6-130,ТП4 ТК2  ,ПВ4 ПР3 ГН3 ЗС4,https://www.hero-wars.com?replay_id=1773915501551918009
19/03 12:20,1094446,akira,1158590,Гип(225) Маи(242) Тид(208) Нов(242) Сиг(242),61882156,3.14_ZDETS,979935,Мол(194) Мор(195) Ара(205) Тен(195) Игн(191),,,,,В6-130,О6-130 Т6-130,ГС5 ПД5  ,ПВ2 ЗС4 ГН1 ПД2,https://www.hero-wars.com?replay_id=1773912004888760758
19/03 12:13,61883387,FEDOR,1043355,Гип(220) Маи(197) Тид(206) Нов(208) Сиг(212),1094446,akira,1158563,Мол(242) Вул(242) Аше(208) Ара(225) Игн(242),,,,,В6-130,О6-130,ШГ4 ПД5  ,ТП5 ЗС5  ,https://www.hero-wars.com?replay_id=1773911611047871648
19/03 11:58,1066994,Darou,1257072,Тен(315) Гип(218) Тид(201) Мор(253) Бру(270),61882267,ZOV,1131652,Мол(233) Амо(243) Аше(189) Ара(217) Ияр(251),,,,,Т6-130 В6-130,О6-130 С6-130,ГН4 ТК5 ТП2 ЗС4,ПВ2 ПР3 ЛП3 ЗС5,https://www.hero-wars.com?replay_id=1773910727074706947
19/03 11:58,1066994,Darou,1254303,Игн(220) Ара(219) Сол(312) Вул(235) Риг(267),61882212,Оди,1011141,Сиг(225) Нов(212) Тид(191) Маи(170) Гип(212),,,,,О6-130 С6-130,В6-130,ШГ3 ПР3 ЛП4 ЭЭ3,ШГ5 ПД5  ,https://www.hero-wars.com?replay_id=1773910687880048858
19/03 11:43,1282358,Kak,1222793,Сил(221) Ияр(249) Сол(311) Вер(204) Анг(238),61882154,Виларт,1071985,Сиг(225) Нов(219) Тид(198) Маи(205) Гип(225),,,,,Д6-130 С6-130,В6-130,ГС3 ЭЭ5 ЛП3 ПД4,ЛП5 ТК5  ,https://www.hero-wars.com?replay_id=1773909809725847733
19/03 11:41,1282358,Kak,1161118,Игн(221) Ара(221) Аше(204) Амо(249) Риг(266),61882177,Rom,1007187,Сиг(215) Нов(203) Тид(197) Маи(180) Гип(213),,,,,О6-130 С6-130,В6-130,ПВ4 ПД3 ЛП3 ПД4,ГС4 ПД3  ,https://www.hero-wars.com?replay_id=1773909708274263382
19/03 11:33,57225495,TURBO BBA,1045392,Гип(219) Ара(209) Тид(202) Аше(202) Нов(213),61882137,G_G,1010342,Мол(201) Амо(218) Аше(199) Ара(199) Ияр(194),,,,,В6-130 О6-130,О6-130 С6-130,ШГ3 ПД3 ТП3 ТК3,ПВ2 ПР4 ЛП4 ТК5,https://www.hero-wars.com?replay_id=1773909194608190280
19/03 11:30,57225495,TURBO BBA,1228185,Ияр(249) Эде(214) Сол(314) Вер(203) Риг(248),62044906,(-_-),1013327,Сиг(215) Нов(206) Тид(190) Маи(197) Гип(206),,,,,С6-130 Д6-130,В6-130,ГС4 ЭЭ4 ЛП4 ЗС2,ГС3 ЭЭ3  ,https://www.hero-wars.com?replay_id=1773909052537621876
19/03 11:19,61991077,3ve,1010808,Гип(198) Маи(197) Тид(204) Нов(198) Сиг(214),32009700,Vudot,1158563,Мол(242) Вул(242) Аше(208) Ара(225) Игн(242),,,,,В6-130,О6-130,ШГ3 ПД5  ,ШГ5 ПР5  ,https://www.hero-wars.com?replay_id=1773908393990879258
19/03 10:40,62044906,(-_-),991157,Гип(206) Эде(171) Тид(194) Нов(206) Сиг(215),57701307,Everett,1209485,Риг(257) Ава(220) Вер(203) Сол(310) Эде(220),,,,,В6-130,Д6-130 С6-130,ГС3 ЭЭ3  ,ГС3 ЭЭ4 ЛП2 ЗС5,https://www.hero-wars.com?replay_id=1773906056754811206
19/03 10:24,61882177,Rom,1010365,Гип(213) Маи(183) Тид(197) Нов(204) Сиг(215),57758262,Team 2300,1231347,Риг(255) Ава(225) Вер(208) Сол(318) Эде(225),,,,,В6-130,Д6-130 С6-130,ГС4 ПД3  ,ГС5 ЭЭ5 ЛП5 ЗС5,https://www.hero-wars.com?replay_id=1773905074185664325
19/03 10:14,61882233,2 718,853832,Игн(159) Ара(199) Аше(192) Вул(107) Мол(197),1094446,akira,1205905,Анг(240) Амо(252) Эде(223) Ияр(252) Сил(240),,,,,О6-125,Д6-130 С6-130,ПВ2 ЗС3  ,ГС4 ПР5 ПВ4 ПД4,https://www.hero-wars.com?replay_id=1773904458288302087
19/03 09:19,61882137,G_G,968434,Игн(169) Ияр(194) Ара(199) Сол(206) Мол(201),24660364,A  L  I  E  N,1239688,Риг(271) Ава(223) Вер(206) Сол(317) Эде(223),,,,,О6-130 С6-130,Д6-130 С6-130,ПВ2 ПР4 ЛП4 ТК5,ГС4 ЭЭ5 ПВ5 ЗС4,https://www.hero-wars.com?replay_id=1773901165215792988
19/03 09:16,62084554,VIKTOR,1090786,Гип(222) Маи(187) Тид(205) Нов(239) Сиг(239),1059917,anpanman,1115988,Анг(215) Вер(177) Сол(296) Эде(215) Сил(212),35,,,,В6-130,Д6-128,ШГ4 ПД4  ,ГС2 ЭЭ2  ,https://www.hero-wars.com?replay_id=1773900997048865967
19/03 09:15,61882156,3.14_ZDETS,1083425,Игн(191) Ияр(233) Ара(205) Сол(260) Мол(194),17970425,Zanadu,1239969,Риг(270) Ава(224) Вер(207) Сол(315) Эде(224),35,,,,О6-130 С6-130,Д6-130 С6-130,ПВ2 ЗС4 ГН1 ПР4,ГС5 ЭЭ4 ТП5 ЗС3,https://www.hero-wars.com?replay_id=1773900920400854355
19/03 08:45,960201,Faehn,1055354,Эде(218) Ара(218) Вер(201) Аше(201) Анг(218),61882137,G_G,1031561,Бру(231) Риг(204) Мор(184) Сол(206) Тен(207),,,,,Д6-130 О6-130,Т6-130 С6-130,ГС3 ЗС2 ПВ3 ЭЭ2,ТП5 ЭЭ5 ЛП4 ТК5,https://www.hero-wars.com?replay_id=1773899119216238924
19/03 08:44,960201,Faehn,1219239,Гип(217) Ияр(247) Сол(308) Тид(200) Риг(247),62070560,iCool,1046229,Бру(209) Нов(189) Тид(199) Гип(176) Тен(273),,,,,С6-130 В6-130,В6-130 Т6-130,ШГ3 ПД2 ЛП3 ПД1,ШГ2 ПД2 ПВ2 ЗС2,https://www.hero-wars.com?replay_id=1773899059767897173
19/03 08:37,57225682,GGE,1028244,Сил(202) Эде(210) Вер(207) Ава(207) Анг(203),62084549,Тихая,1107974,Сиг(214) Мор(217) Нов(210) Гип(210) Тен(258),,,,,Д6-130,В6-130 Т6-130,ГС5 ЭЭ4  ,ЛП2 ПД4 ГН3 ЭЭ1,https://www.hero-wars.com?replay_id=1773898646066270148
19/03 07:04,1215567,JP3249R,1202588,Ияр(246) Эде(217) Сол(307) Вер(200) Анг(233),61883387,FEDOR,1195849,Бру(207) Тид(206) Сол(272) Гип(220) Тен(291),,,,,Д6-130 С6-130,В6-130 Т3-102,ГС2 ПД3 ЛП2 ПД3,ШГ4 ПД5 ЛП2 ПР3,https://www.hero-wars.com?replay_id=1773893081882533872
19/03 06:28,27102000,princess riorio,1208489,Эде(223) Сол(310) Вер(206) Ава(222) Риг(248),62084805,Souffle,1243006,Бру(264) Мор(194) Сол(286) Ияр(189) Тен(309),,,,,Д6-130 С6-130,Т6-112 С6-97,ГС5 ПД3 ПВ3 ТК3,ГН4 ТК4 ГН2 ЗС3,https://www.hero-wars.com?replay_id=1773890901996224573
