date time	attacker id	att name	att power	att team	defender id	def name	def power	team	points	attacker pets	defender pets	comment	A flag/totem	D flag/totem	A flag desc/Totem skills	D flag desc/Totem skills	replay
10/02 12:13	62045741	Bull	1171650	Эде(210) Сол(303) Вер(188) Анг(210) Риг(259)	62070560	iCool	1000894	Сиг(173) Бру(199) Нов(186) Гип(172) Тен(270)				С6-129 Д6-121	В6-130 Т6-130	"ГС1 ТК3 ЛП1 ЭЭ1"	"ШГ2 ПД2 ПВ2 ЗС2"	https://www.hero-wars.com?replay_id=1770714828247900051	
10/02 11:49	61958839	Бальдр	1130562	Сил(240) Эде(223) Вер(206) Ава(222) Анг(240)	10540441	luchy 444	1241666	Бру(264) Мор(247) Вер(203) Эде(220) Тен(308)				Д6-130	Т6-130 Д6-130	"ШГ5 ЭЭ3  "	"ГС3 ТК2 ГН3 ПД4"	https://www.hero-wars.com?replay_id=1770713363890125022	
10/02 09:24	61882177	Rom	715841	Сил(84) Эде(193) Вер(168) Ава(111) Анг(159)	10804774	UranoWar	1192531	Сиг(215) Нов(215) Сол(274) Гип(215) Тен(272)				Д5-125	В5-130	"ЛП3 ЭЭ3  "	"ШГ4 ТК5  "	https://www.hero-wars.com?replay_id=1770704682141045109	
10/02 08:20	24818252	Yuyu	1419699	Тен(318) Сол(318) Мор(255) Риг(255) Бру(272)	61882267	ZOV	1287852	Бру(266) Риг(267) Мор(249) Амо(194) Тен(311)				Т6-130 С6-130	Т6-130 С6-130	"ТП5 ЗС5 ЛП5 ТК5"	"ГН3 ТК4 ЛП3 ЗС5"	https://www.hero-wars.com?replay_id=1770700803244334467	
10/02 06:27	11151653	mini-Mu	1162646	Игн(206) Ияр(234) Ара(214) Сол(295) Мол(214)	61882250	Kamul27rus	1349799	Риг(265) Мор(226) Сол(310) Ияр(240) Тен(310)				О6-130 С6-130	С6-130 Т6-130	"ЛП2 ПД4 ПВ2 ЗС3"	"ЛП4 ТК1 ГС3 ЗС3"	https://www.hero-wars.com?replay_id=1770694047433253126	
10/02 06:26	10630530	Mugi	1282492	Игн(225) Ара(225) Сол(318) Мол(242) Риг(272)	61953275	Bugzi	1115990	Бру(220) Риг(226) Сол(234) Ияр(208) Тен(228)				О6-130 С6-130	С6-130 Т6-130	"ЛП5 ПР5 ПВ5 ЗС5"	"ПВ3 ЗС4 ГН2 ТК1"	https://www.hero-wars.com?replay_id=1770693994881757324	
09/02 20:42	61991077	3ve	851189	Сил(152) Эде(199) Вер(203) Ава(137) Анг(161)	11143815	Sustituto	1211087	Сиг(221) Нов(221) Сол(274) Гип(221) Тен(274)				Д6-130	В6-130	"ГС4 ЭЭ2  "	"ШГ4 ТК3  "	https://www.hero-wars.com?replay_id=1770658977162300747	
09/02 17:59	11089434	ERKTOM	1380604	Тен(310) Ияр(248) Сол(310) Мор(248) Риг(265)	61882219	Ваван	1156790	Бру(260) Мор(240) Кер(180) Ара(173) Тен(304)				С6-130 Т6-130	Т6-130	"ШГ3 ПР3 ЛП3 ЗС3"	"ГС1 ТК3  "	https://www.hero-wars.com?replay_id=1770649183165339290	
09/02 17:56	11089434	ERKTOM	1131079	Сил(240) Эде(223) Вер(206) Ава(223) Анг(240)	61882212	Оди	1222925	Бру(270) Риг(198) Кер(231) Сол(294) Ияр(231)				Д6-130	С6-130 Т6-130	"ГС5 ЭЭ3  "	"ЛП4 ЗС5 ГН5 ТК3"	https://www.hero-wars.com?replay_id=1770649017702279038	
09/02 17:53	10716775	Blue+6	1117215	Сил(219) Эде(223) Сол(272) Вер(180) Анг(223)	61882219	Ваван	1099813	Риг(220) Амо(178) Сол(307) Эде(149) Ияр(246)				Д6-130	С6-130	"ГС5 ЭЭ3  "	"ШГ3 ЭЭ1  "	https://www.hero-wars.com?replay_id=1770648831540884887	
09/02 17:02	61882140	ПасТырЪ	1174879	Ияр(218) Сол(286) Мор(204) Риг(228) Бру(238)	10823095	Darr	1206318	Сиг(229) Бру(247) Нов(218) Гип(213) Тен(301)				С6-130 Т6-130	В6-130 Т6-130	"ЛП2 ЗС3 ГН5 ТК3"	"ГН1 ЭЭ1 ТП1 ЭЭ1"	https://www.hero-wars.com?replay_id=1770645758338577823	
09/02 15:23	61882204	Лапочка	1051458	Игн(217) Сол(296) Амо(161) Вул(155) Мол(223)	17497693	Nikole	1259153	Риг(270) Вер(202) Сол(315) Эде(219) Ияр(253)				О6-130 С6-130	С6-130 Д6-130	"ПВ4 ЗС5 ЛП4 ТК4"	"ПВ4 ЗС5 ГС3 ТК3"	https://www.hero-wars.com?replay_id=1770639804091827036	
09/02 15:23	62070922	UnzippedS	1081105	Гип(211) Ияр(213) Амо(207) Мор(217) Бру(232)	61958839	Бальдр	1120046	Мол(241) Вул(232) Аше(207) Ара(224) Игн(216)				Т6-130 С6-130	О6-130	"ПВ4 ТК5 ЛП2 ЗС5"	"ТП5 ПД4  "	https://www.hero-wars.com?replay_id=1770639787577553568	
09/02 15:22	62070922	UnzippedS	1073868	Игн(194) Ара(215) Сол(236) Аше(199) Риг(229)	61882204	Лапочка	1118303	Мол(223) Вул(155) Сол(296) Ияр(228) Игн(217)				О6-130 С6-130	О6-130 С6-130	"ТП5 ПД5 ЛП2 ЗС5"	"ПВ4 ЗС5 ЛП4 ТК4"	https://www.hero-wars.com?replay_id=1770639741959126568	
09/02 15:18	61882204	Лапочка	1008655	Тен(193) Ияр(228) Ара(220) Аше(198) Риг(170)	10698296	vietnam tham to	1210667	Риг(250) Вер(187) Сол(311) Эде(214) Ияр(249)				С6-130 О6-130	С6-130 Д6-115	"ЛП4 ТК4 ПВ4 ЗС5"	"ЛП4 ЗС2 ШГ3 ЭЭ2"	https://www.hero-wars.com?replay_id=1770639529242013846	
09/02 15:08	61882154	Виларт	962144	Игн(140) Тен(302) Ара(202) Вул(115) Мор(204)	10716941	Team 10716941	1191282	Бру(248) Мол(217) Ара(217) Тен(310) Игн(200)				О6-130 Т6-101	О6-130 Т6-130	"ПВ4 ПР3 ГН3 ЗС4"	"ПВ2 ПР3 ГН4 ТК1"	https://www.hero-wars.com?replay_id=1770638898570397116	
09/02 15:05	61882267	ZOV	1288416	Тен(311) Амо(194) Мор(249) Риг(267) Бру(266)	10630530	Mugi	1326212	Риг(272) Амо(255) Сол(318) Ара(225) Ияр(255)				Т6-130 С6-130	С6-130	"ГН3 ТК4 ЛП3 ЗС5"	"ПВ5 ЗС5  "	https://www.hero-wars.com?replay_id=1770638751773696711	
09/02 15:05	61882154	Виларт	1016289	Гип(213) Маи(196) Аше(195) Нов(212) Мол(200)	10671827	ezearn77	1397976	Бру(267) Мор(251) Кер(251) Сол(317) Тен(312)				В6-130 О6-130	Т6-130	"ЛП3 ТК3 ПВ4 ПР3"	"ШГ4 ЗС3  "	https://www.hero-wars.com?replay_id=1770638744220024085	
